image,image_type,method,yeast_label,area_px,centroid_y,centroid_x,mean_green_intensity,mean_red_intensity,red_overlap_area_px,red_overlap_fraction,red_positive_threshold,red_positive_by_intensity,red_positive_by_overlap_or_centroid,red_positive,red_centroids_inside_yeast,nearest_red_centroid_distance_px
yeast_cyano_5.czi,combined,watershed,170,69,346.07246376811594,84.3623188405797,77.94202898550725,9.434782608695652,0,0.0,1.0,True,False,False,0,13.902589335976707
yeast_cyano_5.czi,combined,watershed,171,125,363.264,278.88,78.472,14.696,16,0.128,1.0,True,True,True,1,3.198420860362224
yeast_cyano_5.czi,combined,watershed,172,169,374.0769230769231,96.68047337278107,65.0,8.644970414201184,9,0.05325443786982249,1.0,True,True,True,1,3.259578617339429
yeast_cyano_5.czi,combined,watershed,173,70,412.7857142857143,152.07142857142858,65.88571428571429,5.728571428571429,0,0.0,1.0,True,False,False,0,16.24027526522721
yeast_cyano_5.czi,combined,watershed,174,76,432.0394736842105,90.10526315789474,87.89473684210526,5.2631578947368425,0,0.0,1.0,True,False,False,0,11.743831548003968
yeast_cyano_5.czi,combined,watershed,175,151,461.66887417218544,368.2384105960265,85.13907284768212,6.231788079470198,0,0.0,1.0,True,False,False,0,14.171496162944711
yeast_cyano_5.czi,combined,watershed,176,91,493.5934065934066,294.8131868131868,91.07692307692308,11.285714285714286,9,0.0989010989010989,1.0,True,True,True,0,7.2693487412868585
yeast_cyano_5.czi,combined,watershed,177,117,493.52991452991455,202.89743589743588,68.67521367521367,5.7094017094017095,0,0.0,1.0,True,False,False,0,23.30422139413922
yeast_cyano_5.czi,combined,watershed,178,73,15.191780821917808,407.2739726027397,50.3013698630137,5.315068493150685,0,0.0,1.0,True,False,False,0,33.296708862645836
yeast_cyano_5.czi,combined,watershed,179,73,138.58904109589042,207.83561643835617,53.9041095890411,6.931506849315069,0,0.0,1.0,True,False,False,0,17.61138733011009
yeast_cyano_5.czi,combined,watershed,180,87,175.01149425287358,273.51724137931035,59.02298850574713,2.0919540229885056,0,0.0,1.0,True,False,False,0,8.69373312112765
yeast_cyano_5.czi,combined,watershed,181,70,204.82857142857142,74.22857142857143,67.0,4.185714285714286,0,0.0,1.0,True,False,False,0,21.402007344343815
yeast_cyano_5.czi,combined,watershed,182,83,225.56626506024097,272.5301204819277,67.90361445783132,14.012048192771084,16,0.1927710843373494,1.0,True,True,True,1,4.951629919643618
yeast_cyano_5.czi,combined,watershed,183,99,235.74747474747474,74.07070707070707,62.07070707070707,2.0202020202020203,0,0.0,1.0,True,False,False,0,16.88776975300127
yeast_cyano_5.czi,combined,watershed,184,81,273.74074074074076,370.9753086419753,61.24691358024691,3.9753086419753085,3,0.037037037037037035,1.0,True,False,False,0,3.289048994696099
yeast_cyano_5.czi,combined,watershed,185,81,274.71604938271605,284.28395061728395,67.5925925925926,3.111111111111111,0,0.0,1.0,True,False,False,0,22.321646581555598
yeast_cyano_5.czi,combined,watershed,186,67,286.05970149253733,365.32835820895525,85.3731343283582,6.656716417910448,0,0.0,1.0,True,False,False,0,10.264350995258695
yeast_cyano_5.czi,combined,watershed,187,73,285.5068493150685,374.7808219178082,83.35616438356165,3.9863013698630136,0,0.0,1.0,True,False,False,0,10.111328047081102
yeast_cyano_5.czi,combined,watershed,188,61,303.59016393442624,322.4918032786885,64.04918032786885,7.459016393442623,0,0.0,1.0,True,False,False,0,11.48863011089415
yeast_cyano_5.czi,combined,watershed,189,78,366.7692307692308,293.78205128205127,71.82051282051282,11.538461538461538,0,0.0,1.0,True,False,False,0,8.724676890908688
yeast_cyano_5.czi,combined,watershed,190,96,457.0729166666667,300.28125,80.69791666666667,6.104166666666667,0,0.0,1.0,True,False,False,0,5.737466630931226
yeast_cyano_5.czi,combined,watershed,191,80,474.6,192.85,65.975,3.9,0,0.0,1.0,True,False,False,0,9.98112106818559
yeast_cyano_5.czi,combined,watershed,192,68,489.0147058823529,80.04411764705883,56.5,6.205882352941177,0,0.0,1.0,True,False,False,0,16.372667899063533
yeast_cyano_5.czi,combined,watershed,193,62,37.12903225806452,233.75806451612902,54.70967741935484,4.161290322580645,0,0.0,1.0,True,False,False,0,5.0511017063861825
yeast_cyano_5.czi,combined,watershed,194,77,181.84415584415584,405.2987012987013,63.96103896103896,6.207792207792208,0,0.0,1.0,True,False,False,0,28.636401831702887
yeast_cyano_5.czi,combined,watershed,195,75,198.10666666666665,102.18666666666667,59.666666666666664,6.733333333333333,1,0.013333333333333334,1.0,True,False,False,0,4.592350053332782
yeast_cyano_5.czi,combined,watershed,196,68,256.7352941176471,324.4852941176471,54.5735294117647,2.5294117647058822,0,0.0,1.0,True,False,False,0,16.78550839274985
yeast_cyano_5.czi,combined,watershed,197,61,261.04918032786884,94.85245901639344,65.06557377049181,6.918032786885246,0,0.0,1.0,True,False,False,0,6.602331815892664
yeast_cyano_5.czi,combined,watershed,198,85,349.3529411764706,257.2,71.72941176470589,8.129411764705882,3,0.03529411764705882,1.0,True,False,False,0,4.550643726300921
yeast_cyano_5.czi,combined,watershed,199,63,351.63492063492066,356.76190476190476,70.5079365079365,5.650793650793651,0,0.0,1.0,True,False,False,0,5.531034184410341
yeast_cyano_5.czi,combined,watershed,200,72,380.22222222222223,231.02777777777777,79.31944444444444,5.472222222222222,0,0.0,1.0,True,False,False,0,6.064584014118201
yeast_cyano_5.czi,combined,watershed,201,92,437.4130434782609,144.7391304347826,76.23913043478261,6.717391304347826,4,0.043478260869565216,1.0,True,False,False,0,3.7035771805035815
yeast_cyano_5.czi,combined,watershed,202,63,474.74603174603175,90.53968253968254,67.66666666666667,8.507936507936508,0,0.0,1.0,True,False,False,0,2.3395473890021425
yeast_cyano_5.czi,combined,watershed,203,63,500.0,191.8095238095238,61.22222222222222,5.73015873015873,0,0.0,1.0,True,False,False,0,17.271803401607016
yeast_only_1.tif,yeast_only,otsu_global,1,130,29.953846153846154,99.15384615384616,41.707692307692305,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_1.tif,yeast_only,otsu_global,2,159,140.34591194968553,178.8679245283019,52.83018867924528,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_1.tif,yeast_only,otsu_global,3,175,165.99428571428572,343.84,60.58857142857143,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_1.tif,yeast_only,otsu_global,4,548,183.69160583941607,292.4361313868613,75.02554744525547,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_1.tif,yeast_only,otsu_global,5,590,186.56440677966103,489.8898305084746,78.42542372881356,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_1.tif,yeast_only,otsu_global,6,72,306.94444444444446,270.72222222222223,47.236111111111114,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_1.tif,yeast_only,otsu_global,7,1009,342.9167492566898,218.32903865213083,71.6798810703667,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_1.tif,yeast_only,otsu_global,8,268,361.69029850746267,282.7574626865672,76.70522388059702,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_1.tif,yeast_only,otsu_global,9,64,372.171875,23.640625,49.171875,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_1.tif,yeast_only,otsu_global,10,246,412.5528455284553,298.4308943089431,59.951219512195124,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_1.tif,yeast_only,otsu_global,11,212,464.41037735849056,201.61320754716982,68.25,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_1.tif,yeast_only,otsu_global,12,185,505.97837837837835,495.84324324324325,36.821621621621624,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_1.tif,yeast_only,watershed,1,472,183.12923728813558,492.04025423728814,82.44067796610169,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_1.tif,yeast_only,watershed,2,413,329.23486682808715,227.58353510895884,72.70217917675545,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_1.tif,yeast_only,watershed,3,429,347.3799533799534,212.25407925407924,71.33100233100232,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_1.tif,yeast_only,watershed,4,185,505.97837837837835,495.84324324324325,36.821621621621624,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_1.tif,yeast_only,watershed,5,503,182.95029821073558,294.0079522862823,76.8727634194831,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_1.tif,yeast_only,watershed,6,268,361.69029850746267,282.7574626865672,76.70522388059702,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_1.tif,yeast_only,watershed,7,246,412.5528455284553,298.4308943089431,59.951219512195124,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_1.tif,yeast_only,watershed,8,118,200.3050847457627,481.2881355932203,62.36440677966102,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_1.tif,yeast_only,watershed,9,212,464.41037735849056,201.61320754716982,68.25,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_1.tif,yeast_only,watershed,10,72,306.94444444444446,270.72222222222223,47.236111111111114,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_1.tif,yeast_only,watershed,11,130,29.953846153846154,99.15384615384616,41.707692307692305,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_1.tif,yeast_only,watershed,12,68,365.0,203.9558823529412,71.55882352941177,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_1.tif,yeast_only,watershed,13,99,365.4848484848485,215.91919191919192,69.01010101010101,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_1.tif,yeast_only,watershed,14,66,134.36363636363637,183.37878787878788,51.666666666666664,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_1.tif,yeast_only,watershed,15,83,170.710843373494,340.8433734939759,63.65060240963855,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_1.tif,yeast_only,watershed,16,64,372.171875,23.640625,49.171875,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,otsu_global,1,483,20.38095238095238,117.9047619047619,196.05797101449275,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,otsu_global,2,76,25.513157894736842,272.7631578947368,173.0,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,otsu_global,3,104,76.57692307692308,226.72115384615384,174.27884615384616,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,otsu_global,4,92,77.66304347826087,306.6195652173913,186.91304347826087,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,otsu_global,5,305,100.63934426229508,55.99672131147541,159.4655737704918,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,otsu_global,6,126,101.06349206349206,302.1825396825397,182.11111111111111,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,otsu_global,7,79,114.44303797468355,33.924050632911396,155.9493670886076,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,otsu_global,8,872,148.6571100917431,258.29587155963304,183.5,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,otsu_global,9,481,134.14137214137213,378.7817047817048,203.006237006237,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,otsu_global,10,109,131.78899082568807,226.86238532110093,168.8165137614679,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,otsu_global,11,529,180.36672967863893,314.6899810964083,207.79584120982986,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,otsu_global,12,206,196.4368932038835,477.5485436893204,180.3398058252427,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,otsu_global,13,466,202.71030042918454,97.35407725321889,229.1931330472103,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,otsu_global,14,445,221.28314606741574,293.31011235955054,201.0876404494382,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,otsu_global,15,566,238.36219081272085,250.58833922261485,206.10247349823322,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,otsu_global,16,410,241.27317073170732,53.99268292682927,171.30731707317074,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,otsu_global,17,596,289.34060402684565,460.5251677852349,213.71308724832215,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,otsu_global,18,269,290.817843866171,249.1375464684015,197.26765799256506,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,otsu_global,19,1224,321.11192810457516,384.9003267973856,214.43300653594773,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,otsu_global,20,214,375.0700934579439,14.33177570093458,172.7429906542056,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,otsu_global,21,1029,410.377065111759,110.18756073858114,215.81632653061226,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,otsu_global,22,146,487.14383561643837,69.95205479452055,167.8904109589041,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,otsu_global,23,332,480.4698795180723,468.44879518072287,180.02409638554218,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,otsu_global,24,103,501.8349514563107,87.32038834951456,166.76699029126215,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,watershed,1,820,149.99756097560976,259.04146341463417,184.98658536585367,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,watershed,2,466,202.71030042918454,97.35407725321889,229.1931330472103,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,watershed,3,410,241.27317073170732,53.99268292682927,171.30731707317074,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,watershed,4,905,410.64751381215467,110.61767955801105,217.26961325966852,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,watershed,5,181,308.7955801104972,388.61878453038673,212.47513812154696,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,watershed,6,274,303.7700729927007,373.36131386861314,219.33211678832117,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,watershed,7,131,321.80152671755724,389.48854961832063,224.48091603053436,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,watershed,8,219,17.328767123287673,109.62557077625571,197.12785388127853,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,watershed,9,178,231.6011235955056,244.02808988764045,211.0505617977528,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,watershed,10,114,244.5438596491228,242.49122807017545,214.9298245614035,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,watershed,11,149,245.91946308724832,256.9530201342282,198.68456375838926,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,watershed,12,147,322.7755102040816,376.04761904761904,214.29931972789115,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,watershed,13,126,330.1190476190476,400.0952380952381,209.14285714285714,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,watershed,14,125,233.344,259.728,199.848,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,watershed,15,166,294.4759036144578,449.93373493975906,205.7289156626506,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,watershed,16,69,279.0289855072464,463.768115942029,213.97101449275362,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,watershed,17,85,289.8941176470588,474.49411764705883,217.01176470588234,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,watershed,18,111,279.2882882882883,452.3243243243243,211.6036036036036,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,watershed,19,64,301.078125,463.625,224.546875,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,watershed,20,77,335.7012987012987,372.84415584415586,220.67532467532467,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,watershed,21,109,125.24770642201835,388.57798165137615,204.4862385321101,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,watershed,22,77,175.2987012987013,325.3376623376623,200.27272727272728,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,watershed,23,133,181.0751879699248,301.406015037594,209.24812030075188,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,watershed,24,100,187.95,329.61,218.73,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,watershed,25,189,291.85714285714283,244.91534391534393,201.57142857142858,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,watershed,26,83,343.8433734939759,395.6144578313253,219.3132530120482,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,watershed,27,130,348.1923076923077,381.2307692307692,215.8923076923077,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,watershed,28,62,430.0483870967742,97.79032258064517,198.69354838709677,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,watershed,29,114,101.32456140350877,46.175438596491226,154.26315789473685,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,watershed,30,62,118.54838709677419,378.6290322580645,178.09677419354838,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,watershed,31,79,147.37974683544303,371.36708860759495,221.77215189873417,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,watershed,32,80,147.375,383.325,192.9625,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,watershed,33,103,167.7766990291262,312.07766990291265,201.2233009708738,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,watershed,34,62,13.5,125.53225806451613,196.38709677419354,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,watershed,35,84,23.928571428571427,131.96428571428572,197.23809523809524,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,watershed,36,89,193.17977528089887,315.4831460674157,203.77528089887642,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,watershed,37,130,210.55384615384617,299.2153846153846,201.34615384615384,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,watershed,38,85,233.09411764705882,286.01176470588234,213.41176470588235,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,watershed,39,80,288.3625,259.1125,187.1,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,watershed,40,62,386.758064516129,116.30645161290323,211.7258064516129,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,watershed,41,86,36.44186046511628,123.1046511627907,197.3953488372093,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,watershed,42,66,212.4090909090909,283.030303030303,202.5151515151515,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,watershed,43,81,367.55555555555554,20.246913580246915,171.28395061728395,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,watershed,44,72,505.06944444444446,85.81944444444444,175.05555555555554,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_2.tif,yeast_only,watershed,45,66,492.74242424242425,467.6212121212121,194.75757575757575,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,otsu_global,1,304,60.01973684210526,129.82565789473685,201.4934210526316,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,otsu_global,2,486,92.82304526748972,150.00617283950618,209.16255144032922,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,otsu_global,3,576,111.16493055555556,252.52430555555554,210.86979166666666,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,otsu_global,4,527,144.3776091081594,193.51423149905122,213.09677419354838,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,otsu_global,5,313,157.40255591054313,121.93610223642173,212.54313099041534,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,otsu_global,6,77,155.92207792207793,509.38961038961037,221.1818181818182,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,otsu_global,7,394,182.5761421319797,292.2664974619289,197.7944162436548,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,otsu_global,8,1543,219.77381723914453,262.3363577446533,205.28904731043423,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,otsu_global,9,76,183.8815789473684,121.86842105263158,169.05263157894737,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,otsu_global,10,76,214.30263157894737,509.5657894736842,223.3684210526316,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,otsu_global,11,1805,276.8326869806094,374.9313019390582,212.70083102493075,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,otsu_global,12,400,271.545,133.985,200.8725,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,otsu_global,13,302,304.52317880794703,483.0,193.20529801324503,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,otsu_global,14,544,430.20036764705884,380.8125,213.05882352941177,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,otsu_global,15,761,440.6005256241787,422.3180026281209,242.3363994743758,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,otsu_global,16,287,484.42857142857144,419.6062717770035,196.89895470383274,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,otsu_global,17,681,494.8311306901615,455.58883994126285,214.34654919236417,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,watershed,1,454,436.61233480176213,429.0374449339207,242.91850220264317,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,watershed,2,486,292.5329218106996,352.5432098765432,229.82716049382717,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,watershed,3,307,446.4983713355049,412.38110749185665,241.4755700325733,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,watershed,4,675,273.2162962962963,379.28,210.01481481481483,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,watershed,5,313,157.40255591054313,121.93610223642173,212.54313099041534,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,watershed,6,424,237.8679245283019,272.5259433962264,216.21462264150944,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,watershed,7,500,494.928,451.204,213.722,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,watershed,8,182,216.54395604395606,275.8901098901099,220.97802197802199,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,watershed,9,77,155.92207792207793,509.38961038961037,221.1818181818182,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,watershed,10,179,256.3072625698324,390.46927374301674,200.46927374301677,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,watershed,11,63,278.6825396825397,359.6190476190476,213.11111111111111,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,watershed,12,122,498.11475409836066,467.90983606557376,212.38524590163934,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,watershed,13,204,153.13725490196077,192.05882352941177,213.0049019607843,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,watershed,14,76,214.30263157894737,509.5657894736842,223.3684210526316,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,watershed,15,183,274.62841530054646,126.68306010928961,204.84699453551912,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,watershed,16,133,290.94736842105266,375.89473684210526,218.93984962406014,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,watershed,17,120,246.625,288.25,210.94166666666666,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,watershed,18,123,89.95934959349593,139.3170731707317,210.9918699186992,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,watershed,19,102,141.44117647058823,182.9607843137255,213.50980392156862,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,watershed,20,109,81.74311926605505,151.93577981651376,206.3577981651376,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,watershed,21,86,91.03488372093024,160.9418604651163,220.09302325581396,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,watershed,22,141,118.34751773049645,239.45390070921985,218.14893617021278,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,watershed,23,64,127.203125,248.53125,214.375,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,watershed,24,102,133.07843137254903,193.44117647058823,214.66666666666666,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,watershed,25,121,103.31404958677686,154.95867768595042,203.9090909090909,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,watershed,26,69,123.18840579710145,258.536231884058,216.2173913043478,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,watershed,27,86,144.15116279069767,205.7325581395349,213.11627906976744,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,watershed,28,67,258.92537313432837,272.5820895522388,206.1044776119403,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,watershed,29,74,258.93243243243245,282.8783783783784,197.32432432432432,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,watershed,30,79,262.8607594936709,405.53164556962025,203.79746835443038,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,watershed,31,76,278.19736842105266,409.57894736842104,216.35526315789474,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,watershed,32,121,417.3801652892562,378.2314049586777,211.48760330578511,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,watershed,33,69,426.28985507246375,367.4347826086956,220.3913043478261,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,watershed,34,123,439.3089430894309,370.4959349593496,220.39837398373984,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,watershed,35,119,199.68067226890756,255.109243697479,183.42016806722688,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,watershed,36,62,279.3709677419355,140.3548387096774,199.59677419354838,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,watershed,37,136,432.4264705882353,394.8897058823529,206.44117647058823,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,watershed,38,66,55.878787878787875,120.18181818181819,191.1818181818182,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,watershed,39,92,68.8586956521739,133.52173913043478,212.19565217391303,0.0,0,0.0,1.0,False,False,False,0,
yeast_only_3.tif,yeast_only,watershed,40,63,96.01587301587301,266.36507936507934,195.03174603174602,0.0,0,0.0,1.0,False,False,False,0,
